,bootstrap_sample,policy,log_step,time_step,reward
303,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10238,304,1
304,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10241,305,1
305,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10299,306,0
306,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10342,307,1
307,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10358,308,0
308,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10369,309,1
309,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10427,310,1
310,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10462,311,1
311,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10472,312,1
312,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10477,313,1
313,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10520,314,1
314,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10556,315,1
315,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10563,316,0
316,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10686,317,0
317,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10699,318,1
318,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10726,319,1
319,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10731,320,1
320,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10748,321,1
321,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10810,322,0
322,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10887,323,1
323,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10900,324,1
324,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10904,325,1
325,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10915,326,0
326,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10918,327,1
327,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10937,328,1
328,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10974,329,1
329,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,10983,330,1
330,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11019,331,1
331,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11053,332,1
332,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11060,333,1
333,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11066,334,1
334,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11106,335,1
335,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11121,336,1
336,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11238,337,0
337,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11295,338,1
338,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11462,339,0
339,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11465,340,0
340,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11479,341,1
341,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11482,342,0
342,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11628,343,1
343,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11704,344,1
344,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11750,345,1
345,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11781,346,1
346,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11821,347,0
347,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,11923,348,1
348,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12029,349,1
349,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12046,350,1
350,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12057,351,1
351,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12075,352,1
352,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12111,353,0
353,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12113,354,1
354,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12125,355,1
355,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12142,356,0
356,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12146,357,1
357,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12161,358,1
358,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12206,359,1
359,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12234,360,0
360,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12267,361,0
361,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12305,362,0
362,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12308,363,0
363,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12367,364,0
364,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12438,365,1
365,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12499,366,1
366,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12513,367,1
367,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12546,368,1
368,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12559,369,0
369,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12564,370,1
370,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12570,371,1
371,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12602,372,1
372,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12669,373,1
373,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12684,374,1
374,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12770,375,1
375,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12780,376,1
376,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12873,377,1
377,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12898,378,1
378,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,12911,379,1
379,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13018,380,1
380,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13076,381,0
381,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13293,382,0
382,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13373,383,0
383,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13379,384,1
384,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13380,385,0
385,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13425,386,0
386,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13436,387,0
387,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13441,388,1
388,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13524,389,1
389,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13537,390,1
390,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13645,391,1
391,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13649,392,0
392,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13662,393,1
393,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13708,394,1
394,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13729,395,1
395,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13785,396,0
396,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13812,397,1
397,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13871,398,1
398,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13910,399,0
399,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13951,400,1
400,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13952,401,1
401,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,13973,402,1
402,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14019,403,1
403,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14024,404,0
404,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14071,405,1
405,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14120,406,0
406,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14146,407,0
407,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14181,408,1
408,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14236,409,1
409,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14254,410,1
410,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14262,411,1
411,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14306,412,1
412,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14352,413,1
413,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14434,414,1
414,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14510,415,1
415,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14595,416,1
416,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14598,417,1
417,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14636,418,1
418,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14651,419,0
419,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14682,420,1
420,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14735,421,0
421,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14771,422,0
422,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14794,423,0
423,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14808,424,0
424,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14810,425,1
425,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14811,426,0
426,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14822,427,0
427,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14913,428,1
428,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,14971,429,0
429,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15027,430,1
430,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15039,431,1
431,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15079,432,1
432,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15116,433,1
433,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15120,434,1
434,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15137,435,1
435,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15210,436,1
436,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15212,437,1
437,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15247,438,1
438,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15257,439,1
439,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15258,440,1
440,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15291,441,0
441,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15315,442,1
442,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15344,443,1
443,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15437,444,0
444,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15472,445,1
445,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15531,446,1
446,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15571,447,1
447,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15621,448,0
448,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15636,449,1
449,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15665,450,1
450,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15668,451,1
451,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15703,452,1
452,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15742,453,1
453,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15799,454,1
454,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15800,455,1
455,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15851,456,1
456,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15863,457,1
457,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15875,458,1
458,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15906,459,0
459,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15927,460,1
460,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15964,461,1
461,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,15983,462,1
462,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16016,463,1
463,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16019,464,0
464,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16052,465,1
465,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16079,466,1
466,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16094,467,1
467,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16097,468,1
468,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16204,469,0
469,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16261,470,1
470,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16354,471,1
471,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16371,472,1
472,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16373,473,1
473,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16388,474,1
474,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16393,475,1
475,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16412,476,1
476,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16427,477,1
477,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16429,478,1
478,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16487,479,1
479,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16548,480,0
480,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16579,481,1
481,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16613,482,1
482,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16629,483,1
483,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16639,484,0
484,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16642,485,1
485,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16775,486,1
486,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16777,487,0
487,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16850,488,1
488,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,16877,489,1
489,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17053,490,1
490,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17072,491,1
491,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17074,492,1
492,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17131,493,1
493,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17146,494,1
494,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17233,495,0
495,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17279,496,0
496,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17358,497,1
497,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17407,498,0
498,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17468,499,1
499,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17489,500,0
500,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17541,501,1
501,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17550,502,1
502,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17673,503,0
503,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17752,504,0
504,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17802,505,0
505,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17825,506,1
506,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17882,507,0
507,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17892,508,1
508,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17900,509,1
509,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17903,510,1
510,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,17995,511,1
511,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18004,512,1
512,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18081,513,0
513,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18098,514,1
514,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18104,515,1
515,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18118,516,0
516,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18130,517,1
517,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18132,518,1
518,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18133,519,0
519,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18138,520,0
520,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18144,521,1
521,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18166,522,1
522,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18171,523,1
523,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18200,524,1
524,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18216,525,1
525,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18255,526,0
526,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18274,527,1
527,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18290,528,1
528,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18304,529,0
529,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18331,530,0
530,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18338,531,1
531,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18342,532,0
532,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18359,533,1
533,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18380,534,0
534,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18386,535,1
535,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18415,536,0
536,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18448,537,1
537,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18504,538,1
538,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18543,539,0
539,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18554,540,1
540,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18630,541,0
541,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18710,542,0
542,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18814,543,1
543,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18837,544,0
544,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18920,545,0
545,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18932,546,0
546,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18939,547,1
547,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18975,548,0
548,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18976,549,1
549,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,18977,550,1
550,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,19013,551,0
551,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,19053,552,1
552,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,19123,553,1
553,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,19261,554,1
554,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,19265,555,0
